,,,,,,,,
,ID точки,Дата,Входящий остаток (остаток на начало дня),Снятие (выдача наличных клиентам) ,Внесение (депозиты клиентов),Подкрепление (подкрепление отделения / загрузка банкомата службой инкассации),Вывоз (инкассация отделения / разгрузка банкомата),Исходящий остаток (остаток на конец дня)
,Банкомат_2,11.02.2018,1663400,148300,81000,0,0,1596100
,Банкомат_2,12.02.2018,1596100,130400,69000,0,0,1534700
,Банкомат_2,13.02.2018,1534700,131000,61000,0,0,1464700
,Банкомат_2,14.02.2018,1464700,79300,30000,0,0,1415400
,Банкомат_2,15.02.2018,1415400,65500,84000,0,0,1433900
,Банкомат_2,16.02.2018,1433900,67600,32000,0,0,1398300
,Банкомат_2,17.02.2018,1398300,73800,29000,0,0,1353500
,Банкомат_2,18.02.2018,1353500,74900,27000,0,0,1305600
,Банкомат_2,19.02.2018,1305600,63200,87000,0,0,1329400
,Банкомат_2,20.02.2018,1329400,67200,69000,0,0,1331200
,Банкомат_2,21.02.2018,1331200,61600,47000,0,0,1316600
,Банкомат_2,22.02.2018,1316600,65100,56000,0,0,1307500
,Банкомат_2,23.02.2018,1307500,83200,66000,0,0,1290300
,Банкомат_2,24.02.2018,1290300,69600,75000,0,0,1295700
,Банкомат_2,25.02.2018,1295700,64100,34000,0,0,1265600
,Банкомат_2,26.02.2018,1265600,64400,87000,0,0,1288200
,Банкомат_2,27.02.2018,1288200,68000,66000,0,0,1286200
,Банкомат_2,28.02.2018,1286200,73300,1000,0,0,1213900
,Банкомат_2,01.03.2018,1213900,125100,31000,0,0,1119800
,Банкомат_2,02.03.2018,1119800,115000,84000,0,0,1088800
,Банкомат_2,03.03.2018,1088800,135200,26000,0,0,979600
,Банкомат_2,04.03.2018,979600,83700,50000,0,0,945900
,Банкомат_2,05.03.2018,945900,71800,73000,0,0,947100
,Банкомат_2,06.03.2018,947100,73100,45000,0,0,919000
,Банкомат_2,07.03.2018,919000,71700,68000,0,0,915300
,Банкомат_2,08.03.2018,915300,64200,40000,0,0,891100
,Банкомат_2,09.03.2018,891100,141600,56000,0,0,805500
,Банкомат_2,10.03.2018,805500,107000,20000,0,0,718500
,Банкомат_2,11.03.2018,718500,137700,5000,0,0,585800
,Банкомат_2,12.03.2018,585800,109600,88000,0,0,564200
,Банкомат_2,13.03.2018,564200,112200,29000,0,0,481000
,Банкомат_2,14.03.2018,481000,77400,18000,0,0,421600
,Банкомат_2,15.03.2018,421600,80300,5000,0,0,346300
,Банкомат_2,16.03.2018,346300,79000,5000,0,0,272300
,Банкомат_2,17.03.2018,272300,73100,83000,3000000,272300,3009900
,Банкомат_2,18.03.2018,3009900,75900,57000,0,0,2991000
,Банкомат_2,19.03.2018,2991000,60100,4000,0,0,2934900
,Банкомат_2,20.03.2018,2934900,67300,62000,0,0,2929600
,Банкомат_2,21.03.2018,2929600,82900,89000,0,0,2935700
,Банкомат_2,22.03.2018,2935700,63000,11000,0,0,2883700
,Банкомат_2,23.03.2018,2883700,60100,58000,0,0,2881600
,Банкомат_2,24.03.2018,2881600,82200,90000,0,0,2889400
,Банкомат_2,25.03.2018,2889400,63200,33000,0,0,2859200
,Банкомат_2,26.03.2018,2859200,83700,78000,0,0,2853500
,Банкомат_2,27.03.2018,2853500,70200,57000,0,0,2840300
,Банкомат_2,28.03.2018,2840300,61900,26000,0,0,2804400
,Банкомат_2,29.03.2018,2804400,77200,39000,0,0,2766200
,Банкомат_2,30.03.2018,2766200,63600,7000,0,0,2709600
,Банкомат_2,31.03.2018,2709600,81000,89000,0,0,2717600
,Банкомат_2,01.04.2018,2717600,149500,16000,0,0,2584100
,Банкомат_2,02.04.2018,2584100,107500,30000,0,0,2506600
,Банкомат_2,03.04.2018,2506600,143800,82000,0,0,2444800
,Банкомат_2,04.04.2018,2444800,67300,41000,0,0,2418500
,Банкомат_2,05.04.2018,2418500,78600,12000,0,0,2351900
,Банкомат_2,06.04.2018,2351900,64200,41000,0,0,2328700
,Банкомат_2,07.04.2018,2328700,71700,64000,0,0,2321000
,Банкомат_2,08.04.2018,2321000,74100,86000,0,0,2332900
,Банкомат_2,09.04.2018,2332900,122600,52000,0,0,2262300
,Банкомат_2,10.04.2018,2262300,111400,99000,0,0,2249900
,Банкомат_2,11.04.2018,2249900,148500,34000,0,0,2135400
,Банкомат_2,12.04.2018,2135400,107400,88000,0,0,2116000
,Банкомат_2,13.04.2018,2116000,131900,5000,0,0,1989100
,Банкомат_2,14.04.2018,1989100,82000,72000,0,0,1979100
,Банкомат_2,15.04.2018,1979100,69800,82000,0,0,1991300
,Банкомат_2,16.04.2018,1991300,64600,59000,0,0,1985700
,Банкомат_2,17.04.2018,1985700,63400,32000,0,0,1954300
,Банкомат_2,18.04.2018,1954300,70800,69000,0,0,1952500
,Банкомат_2,19.04.2018,1952500,78400,73000,0,0,1947100
,Банкомат_2,20.04.2018,1947100,61100,38000,0,0,1924000
,Банкомат_2,21.04.2018,1924000,79300,49000,0,0,1893700
,Банкомат_2,22.04.2018,1893700,63100,98000,0,0,1928600
,Банкомат_2,23.04.2018,1928600,76100,29000,0,0,1881500
,Банкомат_2,24.04.2018,1881500,76700,62000,0,0,1866800
,Банкомат_2,25.04.2018,1866800,74300,81000,0,0,1873500
,Банкомат_2,26.04.2018,1873500,83400,50000,0,0,1840100
,Банкомат_2,27.04.2018,1840100,81700,67000,0,0,1825400
,Банкомат_2,28.04.2018,1825400,70900,68000,0,0,1822500
,Банкомат_2,29.04.2018,1822500,66000,59000,0,0,1815500
,Банкомат_2,30.04.2018,1815500,64700,74000,0,0,1824800
,Банкомат_2,01.05.2018,1824800,128800,89000,0,0,1785000
,Банкомат_2,02.05.2018,1785000,148200,30000,0,0,1666800
,Банкомат_2,03.05.2018,1666800,144100,13000,0,0,1535700
,Банкомат_2,04.05.2018,1535700,62100,75000,0,0,1548600
,Банкомат_2,05.05.2018,1548600,61600,59000,0,0,1546000
,Банкомат_2,06.05.2018,1546000,77600,62000,0,0,1530400
,Банкомат_2,07.05.2018,1530400,62800,12000,0,0,1479600
,Банкомат_2,08.05.2018,1479600,67100,78000,0,0,1490500
,Банкомат_2,09.05.2018,1490500,123100,72000,0,0,1439400
,Банкомат_2,10.05.2018,1439400,147400,21000,0,0,1313000
,Банкомат_2,11.05.2018,1313000,138600,22000,0,0,1196400
,Банкомат_2,12.05.2018,1196400,135800,11000,0,0,1071600
,Банкомат_2,13.05.2018,1071600,144700,50000,0,0,976900
,Банкомат_2,14.05.2018,976900,61100,22000,0,0,937800
,Банкомат_2,15.05.2018,937800,83700,42000,0,0,896100
,Банкомат_2,16.05.2018,896100,82200,71000,0,0,884900
,Банкомат_2,17.05.2018,884900,80900,39000,0,0,843000
,Банкомат_2,18.05.2018,843000,65800,32000,0,0,809200
,Банкомат_2,19.05.2018,809200,63800,99000,0,0,844400
,Банкомат_2,20.05.2018,844400,74100,73000,0,0,843300
,Банкомат_2,21.05.2018,843300,74700,18000,0,0,786600
,Банкомат_2,22.05.2018,786600,69500,78000,0,0,795100
,Банкомат_2,23.05.2018,795100,67000,89000,0,0,817100
,Банкомат_2,24.05.2018,817100,72300,48000,0,0,792800
,Банкомат_2,25.05.2018,792800,66300,30000,0,0,756500
,Банкомат_2,26.05.2018,756500,65400,59000,0,0,750100
,Банкомат_2,27.05.2018,750100,62400,79000,0,0,766700
,Банкомат_2,28.05.2018,766700,62100,46000,0,0,750600
,Банкомат_2,29.05.2018,750600,60300,31000,0,0,721300
,Банкомат_2,30.05.2018,721300,68000,18000,0,0,671300
,Банкомат_2,31.05.2018,671300,73700,12000,0,0,609600
,Банкомат_2,01.06.2018,609600,125400,17000,0,0,501200
,Банкомат_2,02.06.2018,501200,117700,45000,0,0,428500
,Банкомат_2,03.06.2018,428500,115300,18000,0,0,331200
,Банкомат_2,04.06.2018,331200,62600,73000,0,0,341600
,Банкомат_2,05.06.2018,341600,66500,66000,0,0,341100
,Банкомат_2,06.06.2018,341100,81800,83000,0,0,342300
,Банкомат_2,07.06.2018,342300,78000,33000,0,0,297300
,Банкомат_2,08.06.2018,297300,80000,72000,3000000,297300,2992000
,Банкомат_2,09.06.2018,2992000,111300,76000,0,0,2956700
,Банкомат_2,10.06.2018,2956700,106800,35000,0,0,2884900
,Банкомат_2,11.06.2018,2884900,113900,33000,0,0,2804000
,Банкомат_2,12.06.2018,2804000,127100,6000,0,0,2682900
,Банкомат_2,13.06.2018,2682900,118400,39000,0,0,2603500
,Банкомат_2,14.06.2018,2603500,63100,19000,0,0,2559400
,Банкомат_2,15.06.2018,2559400,72500,17000,0,0,2503900
,Банкомат_2,16.06.2018,2503900,76400,45000,0,0,2472500
,Банкомат_2,17.06.2018,2472500,74200,81000,0,0,2479300
,Банкомат_2,18.06.2018,2479300,66200,23000,0,0,2436100
,Банкомат_2,19.06.2018,2436100,78300,39000,0,0,2396800
,Банкомат_2,20.06.2018,2396800,80100,28000,0,0,2344700
,Банкомат_2,21.06.2018,2344700,83300,34000,0,0,2295400
,Банкомат_2,22.06.2018,2295400,66600,73000,0,0,2301800
,Банкомат_2,23.06.2018,2301800,77300,41000,0,0,2265500
,Банкомат_2,24.06.2018,2265500,62800,29000,0,0,2231700
,Банкомат_2,25.06.2018,2231700,71600,46000,0,0,2206100
,Банкомат_2,26.06.2018,2206100,63100,97000,0,0,2240000
,Банкомат_2,27.06.2018,2240000,69600,70000,0,0,2240400
,Банкомат_2,28.06.2018,2240400,67100,12000,0,0,2185300
,Банкомат_2,29.06.2018,2185300,64800,10000,0,0,2130500
,Банкомат_2,30.06.2018,2130500,70600,6000,0,0,2065900
,Банкомат_2,01.07.2018,2065900,136100,75000,0,0,2004800
,Банкомат_2,02.07.2018,2004800,109600,12000,0,0,1907200
,Банкомат_2,03.07.2018,1907200,117600,50000,0,0,1839600
,Банкомат_2,04.07.2018,1839600,63500,29000,0,0,1805100
,Банкомат_2,05.07.2018,1805100,75000,61000,0,0,1791100
,Банкомат_2,06.07.2018,1791100,80600,6000,0,0,1716500
,Банкомат_2,07.07.2018,1716500,61800,22000,0,0,1676700
,Банкомат_2,08.07.2018,1676700,63900,11000,0,0,1623800
,Банкомат_2,09.07.2018,1623800,148500,89000,0,0,1564300
,Банкомат_2,10.07.2018,1564300,119500,67000,0,0,1511800
,Банкомат_2,11.07.2018,1511800,111200,33000,0,0,1433600
,Банкомат_2,12.07.2018,1433600,106400,39000,0,0,1366200
,Банкомат_2,13.07.2018,1366200,123000,36000,0,0,1279200
,Банкомат_2,14.07.2018,1279200,80400,32000,0,0,1230800
,Банкомат_2,15.07.2018,1230800,77900,21000,0,0,1173900
,Банкомат_2,16.07.2018,1173900,62500,80000,0,0,1191400
,Банкомат_2,17.07.2018,1191400,76700,7000,0,0,1121700
,Банкомат_2,18.07.2018,1121700,82200,48000,0,0,1087500
,Банкомат_2,19.07.2018,1087500,77500,67000,0,0,1077000
,Банкомат_2,20.07.2018,1077000,66900,35000,0,0,1045100
,Банкомат_2,21.07.2018,1045100,77000,13000,0,0,981100
,Банкомат_2,22.07.2018,981100,63200,12000,0,0,929900
,Банкомат_2,23.07.2018,929900,61200,90000,0,0,958700
,Банкомат_2,24.07.2018,958700,80200,15000,0,0,893500
,Банкомат_2,25.07.2018,893500,70200,4000,0,0,827300
,Банкомат_2,26.07.2018,827300,66300,87000,0,0,848000
,Банкомат_2,27.07.2018,848000,63000,49000,0,0,834000
,Банкомат_2,28.07.2018,834000,71200,15000,0,0,777800
,Банкомат_2,29.07.2018,777800,83100,65000,0,0,759700
,Банкомат_2,30.07.2018,759700,79300,75000,0,0,755400
,Банкомат_2,31.07.2018,755400,63500,77000,0,0,768900
,Банкомат_2,01.08.2018,768900,110400,82000,0,0,740500
,Банкомат_2,02.08.2018,740500,144300,42000,0,0,638200
,Банкомат_2,03.08.2018,638200,142200,57000,0,0,553000
,Банкомат_2,04.08.2018,553000,68400,81000,0,0,565600
,Банкомат_2,05.08.2018,565600,72000,69000,0,0,562600
,Банкомат_2,06.08.2018,562600,80800,59000,0,0,540800
,Банкомат_2,07.08.2018,540800,66900,55000,0,0,528900
,Банкомат_2,08.08.2018,528900,82300,90000,0,0,536600
,Банкомат_2,09.08.2018,536600,135700,85000,0,0,485900
,Банкомат_2,10.08.2018,485900,143500,30000,0,0,372400
,Банкомат_2,11.08.2018,372400,126700,25000,0,0,270700
,Банкомат_2,12.08.2018,270700,123200,42000,3000000,270700,2918800
,Банкомат_2,13.08.2018,2918800,115300,49000,0,0,2852500
,Банкомат_2,14.08.2018,2852500,71300,99000,0,0,2880200
,Банкомат_2,15.08.2018,2880200,65200,41000,0,0,2856000
,Банкомат_2,16.08.2018,2856000,62300,48000,0,0,2841700
,Банкомат_2,17.08.2018,2841700,80500,67000,0,0,2828200
,Банкомат_2,18.08.2018,2828200,70400,15000,0,0,2772800
,Банкомат_2,19.08.2018,2772800,71900,84000,0,0,2784900
,Банкомат_2,20.08.2018,2784900,76500,52000,0,0,2760400
,Банкомат_2,21.08.2018,2760400,67300,88000,0,0,2781100
,Банкомат_2,22.08.2018,2781100,80600,89000,0,0,2789500
,Банкомат_2,23.08.2018,2789500,70000,18000,0,0,2737500
,Банкомат_2,24.08.2018,2737500,75800,29000,0,0,2690700
,Банкомат_2,25.08.2018,2690700,75400,9000,0,0,2624300
,Банкомат_2,26.08.2018,2624300,81600,12000,0,0,2554700
,Банкомат_2,27.08.2018,2554700,70300,66000,0,0,2550400
,Банкомат_2,28.08.2018,2550400,73600,79000,0,0,2555800
,Банкомат_2,29.08.2018,2555800,76000,92000,0,0,2571800
,Банкомат_2,30.08.2018,2571800,63900,28000,0,0,2535900
,Банкомат_2,31.08.2018,2535900,79500,64000,0,0,2520400
,Банкомат_2,01.09.2018,2520400,147200,37000,0,0,2410200
,Банкомат_2,02.09.2018,2410200,121700,65000,0,0,2353500
,Банкомат_2,03.09.2018,2353500,108000,77000,0,0,2322500
,Банкомат_2,04.09.2018,2322500,74500,56000,0,0,2304000
,Банкомат_2,05.09.2018,2304000,73400,12000,0,0,2242600
,Банкомат_2,06.09.2018,2242600,65200,98000,0,0,2275400
,Банкомат_2,07.09.2018,2275400,82700,24000,0,0,2216700
,Банкомат_2,08.09.2018,2216700,67800,76000,0,0,2224900
,Банкомат_2,09.09.2018,2224900,139600,68000,0,0,2153300
,Банкомат_2,10.09.2018,2153300,107500,99000,0,0,2144800
,Банкомат_2,11.09.2018,2144800,143400,67000,0,0,2068400
,Банкомат_2,12.09.2018,2068400,118900,73000,0,0,2022500
,Банкомат_2,13.09.2018,2022500,143000,22000,0,0,1901500
,Банкомат_2,14.09.2018,1901500,65200,23000,0,0,1859300
,Банкомат_2,15.09.2018,1859300,72000,27000,0,0,1814300
,Банкомат_2,16.09.2018,1814300,76100,34000,0,0,1772200
,Банкомат_2,17.09.2018,1772200,62700,89000,0,0,1798500
,Банкомат_2,18.09.2018,1798500,63100,95000,0,0,1830400
,Банкомат_2,19.09.2018,1830400,68000,2000,0,0,1764400
,Банкомат_2,20.09.2018,1764400,75600,73000,0,0,1761800
,Банкомат_2,21.09.2018,1761800,67900,66000,0,0,1759900
,Банкомат_2,22.09.2018,1759900,64500,48000,0,0,1743400
,Банкомат_2,23.09.2018,1743400,76000,24000,0,0,1691400
,Банкомат_2,24.09.2018,1691400,70200,47000,0,0,1668200
,Банкомат_2,25.09.2018,1668200,76300,48000,0,0,1639900
,Банкомат_2,26.09.2018,1639900,72600,10000,0,0,1577300
,Банкомат_2,27.09.2018,1577300,66200,22000,0,0,1533100
,Банкомат_2,28.09.2018,1533100,78900,16000,0,0,1470200
,Банкомат_2,29.09.2018,1470200,82900,38000,0,0,1425300
,Банкомат_2,30.09.2018,1425300,67500,57000,0,0,1414800
,Банкомат_2,01.10.2018,1414800,106300,14000,0,0,1322500
,Банкомат_2,02.10.2018,1322500,128300,75000,0,0,1269200
,Банкомат_2,03.10.2018,1269200,113500,16000,0,0,1171700
,Банкомат_2,04.10.2018,1171700,78000,95000,0,0,1188700
,Банкомат_2,05.10.2018,1188700,65500,22000,0,0,1145200
,Банкомат_2,06.10.2018,1145200,83200,89000,0,0,1151000
,Банкомат_2,07.10.2018,1151000,64900,50000,0,0,1136100
,Банкомат_2,08.10.2018,1136100,73600,50000,0,0,1112500
,Банкомат_2,09.10.2018,1112500,110600,33000,0,0,1034900
,Банкомат_2,10.10.2018,1034900,137000,14000,0,0,911900
,Банкомат_2,11.10.2018,911900,118200,59000,0,0,852700
,Банкомат_2,12.10.2018,852700,110300,37000,0,0,779400
,Банкомат_2,13.10.2018,779400,123400,87000,0,0,743000
,Банкомат_2,14.10.2018,743000,82400,28000,0,0,688600
,Банкомат_2,15.10.2018,688600,77800,54000,0,0,664800
,Банкомат_2,16.10.2018,664800,63700,27000,0,0,628100
,Банкомат_2,17.10.2018,628100,75900,8000,0,0,560200
,Банкомат_2,18.10.2018,560200,82600,34000,0,0,511600
,Банкомат_2,19.10.2018,511600,71300,91000,0,0,531300
,Банкомат_2,20.10.2018,531300,75500,29000,0,0,484800
,Банкомат_2,21.10.2018,484800,83800,27000,0,0,428000
,Банкомат_2,22.10.2018,428000,73900,46000,0,0,400100
,Банкомат_2,23.10.2018,400100,79300,55000,0,0,375800
,Банкомат_2,24.10.2018,375800,68900,28000,0,0,334900
,Банкомат_2,25.10.2018,334900,82400,60000,0,0,312500
,Банкомат_2,26.10.2018,312500,77100,39000,0,0,274400
,Банкомат_2,27.10.2018,274400,62100,21000,3000000,274400,2958900
,Банкомат_2,28.10.2018,2958900,68400,26000,0,0,2916500
,Банкомат_2,29.10.2018,2916500,74000,52000,0,0,2894500
,Банкомат_2,30.10.2018,2894500,64200,72000,0,0,2902300
,Банкомат_2,31.10.2018,2902300,77800,26000,0,0,2850500
,Банкомат_2,01.11.2018,2850500,117800,95000,0,0,2827700
,Банкомат_2,02.11.2018,2827700,124000,78000,0,0,2781700
,Банкомат_2,03.11.2018,2781700,148100,82000,0,0,2715600
,Банкомат_2,04.11.2018,2715600,70100,52000,0,0,2697500
,Банкомат_2,05.11.2018,2697500,83900,67000,0,0,2680600
,Банкомат_2,06.11.2018,2680600,76300,19000,0,0,2623300
,Банкомат_2,07.11.2018,2623300,81200,52000,0,0,2594100
,Банкомат_2,08.11.2018,2594100,74600,68000,0,0,2587500
,Банкомат_2,09.11.2018,2587500,139300,19000,0,0,2467200
,Банкомат_2,10.11.2018,2467200,125000,29000,0,0,2371200
,Банкомат_2,11.11.2018,2371200,139000,40000,0,0,2272200
,Банкомат_2,12.11.2018,2272200,108400,100000,0,0,2263800
,Банкомат_2,13.11.2018,2263800,146300,90000,0,0,2207500
,Банкомат_2,14.11.2018,2207500,67900,63000,0,0,2202600
,Банкомат_2,15.11.2018,2202600,73900,35000,0,0,2163700
,Банкомат_2,16.11.2018,2163700,64500,23000,0,0,2122200
,Банкомат_2,17.11.2018,2122200,83800,20000,0,0,2058400
,Банкомат_2,18.11.2018,2058400,64700,71000,0,0,2064700
,Банкомат_2,19.11.2018,2064700,75400,57000,0,0,2046300
,Банкомат_2,20.11.2018,2046300,60700,64000,0,0,2049600
,Банкомат_2,21.11.2018,2049600,75300,79000,0,0,2053300
,Банкомат_2,22.11.2018,2053300,77200,25000,0,0,2001100
,Банкомат_2,23.11.2018,2001100,81700,4000,0,0,1923400
,Банкомат_2,24.11.2018,1923400,73700,51000,0,0,1900700
,Банкомат_2,25.11.2018,1900700,70100,91000,0,0,1921600
,Банкомат_2,26.11.2018,1921600,78900,5000,0,0,1847700
,Банкомат_2,27.11.2018,1847700,72900,91000,0,0,1865800
,Банкомат_2,28.11.2018,1865800,63500,64000,0,0,1866300
,Банкомат_2,29.11.2018,1866300,64200,70000,0,0,1872100
,Банкомат_2,30.11.2018,1872100,61500,75000,0,0,1885600
,Банкомат_2,01.12.2018,1885600,124300,42000,0,0,1803300
,Банкомат_2,02.12.2018,1803300,129200,93000,0,0,1767100
,Банкомат_2,03.12.2018,1767100,145600,74000,0,0,1695500
,Банкомат_2,04.12.2018,1695500,67400,10000,0,0,1638100
,Банкомат_2,05.12.2018,1638100,83000,19000,0,0,1574100
,Банкомат_2,06.12.2018,1574100,71700,84000,0,0,1586400
